date,City/Place,district,urban_tier,country,property_type,furnishing_status,price,bedrooms,bathrooms,floors,sqft_living,sqft_ground_floor,sqft_above_ground_floor,area_cents,yr_built,yr_renovated,view,condition,distance_city_center_km,distance_school_km,distance_hospital_km,parking,builder_reputation_score,place,nearest_it_park_distance_km,nearest_airport_distance_km,nearest_bus_station_distance_km,nearest_mall_distance_km,school_rating,hospital_rating,crime_index,future_development_score,latitude,longitude
2025-03-11,Adimali,Thrissur,4,India,Independent House,Semi-Furnished,3764700,3,2.0,2,2350,1175,1175,12.62,2012,0,2.0,4,40.0,14.0,17.0,Yes,7.1,Guruvayur,9.7,52.7,6.5,6.3,5.2,5.2,8.0,9.1,10.433251,76.231536
2024-03-19,Adimali,Alappuzha,4,India,Apartment,Unfurnished,3905625,4,3.0,1,2500,2500,0,27.64,2004,0,3.0,5,47.0,14.0,17.0,Yes,6.3,Alappuzha,44.6,13.4,9.3,20.2,3.1,9.5,7.5,7.5,9.346103,76.294227
2023-11-27,Adimali,Ernakulam,4,India,Apartment,Fully Furnished,5834531,4,4.0,1,2500,2500,0,25.2,2019,0,0.0,2,43.4,14.0,17.0,Yes,6.5,Infopark,44.6,16.3,18.4,3.0,7.5,8.2,4.9,7.7,9.966154,76.286828
2025-04-18,Adimali,Palakkad,4,India,Villa,Fully Furnished,4718146,4,4.0,1,2641,2641,0,27.02,2013,0,4.0,4,40.6,14.0,17.0,No,5.4,Alathur,25.2,68.1,13.6,6.4,8.6,9.3,3.3,7.0,10.811917,76.623877
2023-12-25,Adimali,Malappuram,4,India,Villa,Fully Furnished,4101784,3,3.0,3,2235,745,1490,9.04,1986,0,3.0,4,45.5,14.0,17.0,Yes,5.1,Malappuram,6.7,21.5,7.0,0.8,7.7,7.3,3.0,9.0,10.986601,76.179558
2024-05-25,Vandiperiyar,Idukki,4,India,Apartment,Semi-Furnished,3860625,4,3.0,1,2500,2500,0,13.33,2005,0,1.0,2,52.6,14.0,17.0,No,4.7,Thodupuzha,15.6,19.1,18.7,16.5,6.3,4.5,7.7,7.3,9.824397,77.08353
2023-01-31,Vandiperiyar,Thrissur,4,India,Apartment,Semi-Furnished,4046250,4,4.0,1,2500,2500,0,18.2,1994,0,4.0,2,50.3,14.0,17.0,Yes,4.0,Kunnamkulam,37.8,2.3,3.4,18.7,7.8,8.5,8.5,7.4,10.49399,76.208698
2025-05-18,Vandiperiyar,Pathanamthitta,4,India,Villa,Fully Furnished,2295652,2,2.0,2,1542,771,771,21.64,2007,0,3.0,2,56.2,14.0,17.0,Yes,4.9,Pathanamthitta,42.4,62.4,3.7,29.1,6.1,6.7,9.9,6.9,9.2489,76.808497
2024-02-28,Vandiperiyar,Thrissur,4,India,Villa,Fully Furnished,3724629,3,3.0,2,2084,1042,1042,18.65,2014,0,3.0,2,56.4,14.0,17.0,No,6.2,Chalakudy,17.7,59.6,4.8,3.3,7.5,5.6,4.2,9.4,10.486412,76.217691
2024-04-05,Vandiperiyar,Thrissur,4,India,Apartment,Semi-Furnished,4366875,4,3.0,1,2500,2500,0,22.57,2015,0,4.0,3,52.1,14.0,17.0,Yes,6.7,Wadakkanchery,3.5,29.1,4.8,27.5,5.9,8.5,2.8,7.4,10.642465,76.293908
2024-01-09,Vandiperiyar,Kollam,4,India,Villa,Unfurnished,5832040,5,5.0,3,3498,1166,2332,12.5,2024,0,2.0,5,52.1,14.0,17.0,Yes,6.0,Karunagappally,33.5,2.6,1.6,9.5,8.1,7.0,5.9,7.1,8.974459,76.482646
2023-03-10,Vandiperiyar,Kottayam,4,India,Independent House,Semi-Furnished,3105506,3,3.0,3,1925,642,1283,25.66,2012,0,1.0,2,54.4,14.0,17.0,No,2.3,Ettumanoor,37.1,63.3,6.3,26.5,9.7,5.8,4.4,4.5,9.49559,76.53742
2023-12-13,Vandiperiyar,Thiruvananthapuram,4,India,Apartment,Fully Furnished,3896250,4,4.0,1,2500,2500,0,20.72,2020,0,4.0,4,48.3,14.0,17.0,Yes,9.3,Varkala,21.5,9.8,11.1,20.5,8.2,5.5,2.7,3.0,8.581659,76.898469
2023-07-22,Vandiperiyar,Palakkad,4,India,Apartment,Semi-Furnished,3742500,4,4.0,1,2500,2500,0,24.2,2011,0,1.0,3,56.7,14.0,17.0,No,8.5,Pattambi,29.4,37.9,4.6,10.2,7.2,4.4,6.0,4.7,10.724193,76.761507
2023-12-21,Vandiperiyar,Ernakulam,4,India,Villa,Unfurnished,5389700,5,5.0,2,3829,1914,1915,14.91,2017,0,3.0,5,58.1,14.0,17.0,No,7.3,Edappally,49.4,67.5,2.3,26.6,4.0,4.9,9.2,2.2,10.03487,76.374639
2024-09-27,Vandiperiyar,Palakkad,4,India,Villa,Semi-Furnished,4284816,4,3.0,2,2848,1424,1424,20.57,2000,0,2.0,4,52.9,14.0,17.0,Yes,9.9,Shoranur,12.6,21.1,13.1,18.1,3.6,5.6,1.4,3.2,10.744684,76.608398
2023-07-12,Vandiperiyar,Kasaragod,4,India,Independent House,Fully Furnished,6035828,5,4.0,1,3522,3522,0,22.23,1995,2019,2.0,5,59.7,14.0,17.0,Yes,4.7,Uppala,28.9,31.6,8.5,19.8,3.1,8.9,4.4,9.0,12.575911,74.968982
2024-11-06,Vandiperiyar,Palakkad,4,India,Apartment,Unfurnished,4075974,3,3.0,1,2296,2296,0,9.1,1997,0,3.0,3,45.4,14.0,17.0,Yes,9.9,Mannarkkad,30.7,53.5,13.1,26.8,6.5,8.4,2.1,7.3,10.731131,76.576944
2025-01-11,Vandiperiyar,Kannur,4,India,Apartment,Unfurnished,3950625,4,4.0,1,2500,2500,0,18.43,2017,2023,0.0,4,56.9,14.0,17.0,Yes,4.8,Mattannur,27.7,54.5,5.1,13.9,4.9,5.1,3.5,5.8,11.829096,75.440007
2024-01-15,Vandiperiyar,Kollam,4,India,Independent House,Semi-Furnished,918834,1,1.0,1,668,668,0,10.85,2014,0,3.0,5,46.4,14.0,17.0,Yes,6.9,Kottarakkara,43.5,38.1,15.2,3.8,4.2,10.0,7.3,2.5,8.769227,76.640324
2024-01-28,Vandiperiyar,Kozhikode,4,India,Villa,Semi-Furnished,6154680,6,5.0,1,4310,4310,0,19.03,1992,0,0.0,3,45.7,14.0,17.0,No,4.2,Feroke,30.4,35.8,19.5,2.9,4.8,8.7,4.0,1.6,11.203342,75.763176
2023-08-30,Vandiperiyar,Palakkad,4,India,Apartment,Semi-Furnished,4830000,4,3.0,1,2500,2500,0,17.22,2022,0,0.0,5,54.2,14.0,17.0,Yes,6.5,Cherpulassery,25.6,34.7,5.4,10.0,9.8,8.6,2.9,9.6,10.7683,76.63234
2023-12-05,Vandiperiyar,Thrissur,4,India,Villa,Fully Furnished,6718746,6,5.0,1,4933,4933,0,26.87,2010,2016,3.0,4,48.6,14.0,17.0,Yes,7.2,Thrissur,6.6,39.9,12.9,25.8,4.6,5.1,9.8,5.3,10.49703,76.174452
2024-08-06,Vandiperiyar,Malappuram,4,India,Independent House,Unfurnished,3252698,3,3.0,2,1898,949,949,6.23,2007,0,2.0,4,48.6,14.0,17.0,No,6.2,Tirur,35.3,29.0,15.3,28.5,6.7,5.5,4.8,8.6,10.994286,76.185582
2023-03-30,Vandiperiyar,Ernakulam,4,India,Apartment,Semi-Furnished,1682835,1,1.0,1,940,940,0,4.21,2003,2012,3.0,3,45.0,14.0,17.0,Yes,7.8,Mattancherry,7.0,22.0,11.0,17.1,9.9,8.7,2.8,6.3,9.982004,76.279924
2024-01-27,Vandiperiyar,Thiruvananthapuram,4,India,Villa,Fully Furnished,1092420,1,1.0,1,720,720,0,8.43,2024,0,1.0,4,53.4,14.0,17.0,No,6.7,Attingal,1.8,26.7,6.0,17.3,3.9,4.0,3.1,5.0,8.468428,76.907364
2023-07-05,Vandiperiyar,Kannur,4,India,Villa,Semi-Furnished,5541913,5,4.0,1,3517,3517,0,22.67,2004,0,3.0,5,54.8,14.0,17.0,No,5.6,Payyannur,24.7,39.3,4.4,7.8,4.7,7.6,2.2,4.1,11.818706,75.431228
2024-01-26,Vandiperiyar,Idukki,4,India,Villa,Unfurnished,3755877,4,4.0,2,2668,1334,1334,8.37,2017,0,1.0,4,54.2,14.0,17.0,Yes,5.5,Kumily,28.8,31.8,13.0,26.5,7.1,6.2,7.1,2.9,9.789712,76.7903
2024-01-15,Vandiperiyar,Thrissur,4,India,Apartment,Fully Furnished,1747132,2,2.0,1,1113,1113,0,18.79,1994,0,2.0,4,59.1,14.0,17.0,Yes,8.0,Kodungallur,50.0,47.7,9.7,12.0,8.1,9.2,8.0,5.6,10.524665,76.187649
2023-08-22,Vandiperiyar,Kannur,4,India,Apartment,Unfurnished,3118065,3,2.0,1,2143,2143,0,9.0,2016,0,,5,51.2,14.0,17.0,,5.3,Kannur,35.8,51.2,16.8,14.7,9.0,8.2,7.2,2.4,11.823137,75.442924
2024-11-13,Vandiperiyar,Wayanad,4,India,Independent House,Semi-Furnished,4627300,4,3.0,1,2913,2913,0,14.05,1992,0,0.0,4,56.2,14.0,17.0,Yes,8.1,Sulthan Bathery,42.5,79.7,2.0,28.8,7.6,7.4,8.5,7.2,11.461318,76.2561
2023-06-25,Vandiperiyar,Thiruvananthapuram,4,India,Independent House,Semi-Furnished,3116355,3,3.0,2,2222,1111,1111,23.56,2017,0,1.0,4,47.0,14.0,17.0,Yes,8.7,Vizhinjam,17.6,50.0,0.8,24.0,3.2,9.2,8.1,9.9,8.604374,76.889756
2025-01-04,Vandiperiyar,Ernakulam,4,India,Independent House,Semi-Furnished,4273794,3,3.0,1,1963,1963,0,7.71,1993,0,2.0,5,52.7,14.0,17.0,Yes,3.5,Fort Kochi,25.7,59.3,7.5,23.0,4.5,9.1,4.0,7.1,9.943937,76.330351
2023-11-22,Vandiperiyar,Wayanad,4,India,Apartment,Unfurnished,3840000,4,4.0,1,2500,2500,0,27.61,1990,0,2.0,2,56.1,14.0,17.0,Yes,8.5,Pulpally,48.7,9.6,9.6,13.8,6.8,9.6,4.3,2.9,11.722497,76.079289
2023-11-10,Vandiperiyar,Ernakulam,4,India,Apartment,Semi-Furnished,5819625,4,4.0,1,2500,2500,0,26.74,2012,0,3.0,3,49.2,14.0,17.0,Yes,10.0,Thevara,21.2,61.3,12.9,4.8,3.9,4.0,4.4,9.1,9.850658,76.459095
2023-07-08,Vandiperiyar,Kollam,4,India,Villa,Semi-Furnished,6068555,5,4.0,2,3797,1898,1899,12.14,2017,0,,3,49.1,14.0,17.0,,7.0,Kundara,40.5,41.7,2.5,10.8,3.9,6.5,1.8,5.1,8.96649,76.602548
2023-09-27,Vandiperiyar,Palakkad,4,India,Apartment,Semi-Furnished,4198125,4,3.0,1,2500,2500,0,27.97,2014,0,3.0,3,53.4,14.0,17.0,Yes,7.6,Pattambi,26.5,69.6,11.8,13.3,8.7,8.0,9.0,8.8,10.794062,76.699705
2023-11-21,Vandiperiyar,Thiruvananthapuram,4,India,Villa,Fully Furnished,4451355,4,4.0,2,3132,1566,1566,14.77,1990,0,1.0,5,56.4,14.0,17.0,Yes,8.4,Neyyattinkara,11.6,77.7,16.3,24.0,8.3,6.3,9.4,4.1,8.579285,76.773091
2024-09-06,Vandiperiyar,Thiruvananthapuram,4,India,Independent House,Fully Furnished,1414272,2,1.0,1,1207,1207,0,8.47,2003,0,0.0,3,48.6,14.0,17.0,Yes,6.0,Neyyattinkara,29.2,20.0,18.2,23.2,4.4,8.2,9.9,4.8,8.49193,76.903614
2024-09-30,Vandiperiyar,Pathanamthitta,4,India,Apartment,Fully Furnished,4999781,4,3.0,1,2500,2500,0,14.62,2016,0,1.0,3,52.8,14.0,17.0,No,6.8,Thiruvalla,11.3,74.4,18.0,27.6,6.5,6.0,6.3,2.1,9.247085,76.851664
2025-06-14,Vandiperiyar,Ernakulam,4,India,Independent House,Unfurnished,8319449,6,5.0,2,4142,2071,2071,12.21,2011,2020,1.0,2,51.7,14.0,17.0,Yes,4.1,Panampilly Nagar,0.6,54.4,10.5,2.6,9.9,3.9,9.5,1.9,9.836794,76.182069
2024-05-26,Vandiperiyar,Palakkad,4,India,Villa,Unfurnished,3834765,4,4.0,2,2540,1270,1270,14.86,2014,0,0.0,4,53.5,14.0,17.0,Yes,6.7,Palakkad,12.2,59.7,18.0,13.5,7.1,6.7,3.2,2.4,10.72546,76.662348
2024-11-16,Vandiperiyar,Kozhikode,4,India,Villa,Unfurnished,1174162,1,1.0,1,710,710,0,22.18,2002,0,1.0,4,55.0,14.0,17.0,Yes,7.4,Balussery,10.1,38.8,10.8,25.0,8.1,3.4,7.1,8.8,11.32657,75.910506
2024-06-04,Vandiperiyar,Kozhikode,4,India,Villa,Fully Furnished,1391412,1,1.0,1,913,913,0,21.98,2002,0,3.0,4,50.8,14.0,17.0,Yes,7.4,Ramanattukara,18.9,29.7,1.7,14.3,7.6,8.8,5.5,3.3,11.237092,75.846438
2024-04-17,Vandiperiyar,Malappuram,4,India,Independent House,Unfurnished,5900966,5,5.0,1,3565,3565,0,14.4,1991,2024,2.0,3,53.5,14.0,17.0,Yes,8.4,Tirur,44.5,64.4,19.5,7.3,5.9,3.4,4.2,8.0,11.096813,76.123334
2024-10-27,Vandiperiyar,Thrissur,4,India,Independent House,Fully Furnished,7203674,6,5.0,2,4503,2252,2251,25.45,1993,2009,0.0,4,57.2,14.0,17.0,Yes,5.1,Irinjalakuda,19.7,3.7,0.3,24.0,8.7,9.5,6.1,4.6,10.518058,76.178037
2024-10-05,Vandiperiyar,Thrissur,4,India,Independent House,Fully Furnished,4142760,4,4.0,3,3040,1013,2027,9.48,1993,0,4.0,5,49.7,14.0,17.0,Yes,5.5,Ollur,42.3,44.2,5.9,2.0,3.5,4.5,5.8,3.4,10.434768,76.119473
2023-03-26,Vandiperiyar,Alappuzha,4,India,Independent House,Fully Furnished,3667702,3,2.0,2,2409,1204,1205,25.56,2005,2012,2.0,2,45.2,14.0,17.0,Yes,9.9,Kayamkulam,28.0,7.8,1.1,11.2,7.2,7.6,8.7,6.0,9.517767,76.325646
2024-03-11,Vandiperiyar,Palakkad,4,India,Independent House,Unfurnished,2034914,2,2.0,1,1159,1159,0,12.22,2004,0,4.0,5,56.9,14.0,17.0,No,6.2,Cherpulassery,0.9,21.9,11.0,20.8,5.9,8.9,6.3,9.8,10.746759,76.703185
2024-09-19,Vandiperiyar,Ernakulam,4,India,Independent House,Fully Furnished,4389471,2,1.0,1,1678,1678,0,9.49,2000,0,3.0,4,59.1,14.0,17.0,Yes,6.9,Infopark,9.8,58.6,11.4,5.2,9.1,9.3,8.2,6.2,9.963961,76.216946
2025-02-19,Vandiperiyar,Kozhikode,4,India,Independent House,Unfurnished,9411154,6,5.0,1,4346,4346,0,32.78,1992,0,0.0,4,59.3,14.0,17.0,Yes,6.4,Nadakkavu,46.6,60.9,12.8,25.2,7.3,6.3,7.4,8.7,11.23868,75.84565
2024-11-06,Vandiperiyar,Wayanad,4,India,Apartment,Fully Furnished,3616875,4,4.0,1,2500,2500,0,11.64,2000,0,2.0,5,59.9,14.0,17.0,Yes,5.0,Ambalavayal,30.4,71.3,3.0,12.2,4.9,3.6,6.6,5.4,11.598119,76.146742
2023-05-28,Vandiperiyar,Idukki,4,India,Villa,Fully Furnished,7740353,6,5.0,2,4593,2296,2297,20.87,2004,0,2.0,2,46.8,14.0,17.0,Yes,9.4,Peerumade,46.5,57.8,0.5,11.7,8.3,7.2,2.4,5.0,9.845566,76.909135
2023-07-07,Vandiperiyar,Kollam,4,India,Villa,Unfurnished,7682010,6,5.0,2,4396,2198,2198,30.28,2009,0,3.0,5,47.1,14.0,17.0,No,5.6,Kundara,15.9,54.6,5.5,28.5,5.8,6.8,1.7,7.3,8.866532,76.464265
2024-01-09,Vandiperiyar,Kannur,4,India,Villa,Unfurnished,4500352,5,5.0,1,3498,3498,0,12.5,2024,0,2.0,5,55.0,14.0,17.0,Yes,4.5,Taliparamba,36.0,75.7,1.2,4.8,8.4,4.1,8.4,4.3,11.878771,75.260821
2023-08-22,Vandiperiyar,Kollam,4,India,Apartment,Unfurnished,3680602,3,2.0,1,2143,2143,0,9.0,2016,0,,5,54.7,14.0,17.0,,5.7,Kottarakkara,38.7,43.9,0.9,13.4,3.8,4.8,3.2,9.3,8.975795,76.582642
2023-03-16,Vandiperiyar,Pathanamthitta,4,India,Villa,Fully Furnished,6238306,5,5.0,2,3607,1804,1803,17.99,2024,0,1.0,3,47.1,14.0,17.0,No,2.9,Thiruvalla,48.8,53.0,5.4,15.6,5.6,9.0,5.8,9.0,9.214255,76.882845
2024-06-04,Vandiperiyar,Thrissur,4,India,Independent House,Unfurnished,7369305,6,5.0,3,4430,1477,2953,26.65,1987,0,3.0,2,48.1,14.0,17.0,Yes,5.3,Chalakudy,1.4,69.7,20.0,3.4,7.0,6.8,3.0,5.7,10.437452,76.150185
2023-12-20,Vandiperiyar,Kasaragod,4,India,Independent House,Semi-Furnished,4935587,4,3.0,2,2812,1406,1406,10.75,2004,0,0.0,3,49.0,14.0,17.0,Yes,4.8,Bekal,47.6,61.6,16.1,9.8,3.9,5.8,3.4,4.8,12.35366,75.094761
2023-03-10,Vandiperiyar,Malappuram,4,India,Independent House,Semi-Furnished,2938031,3,3.0,2,1925,962,963,25.66,2012,0,1.0,2,46.0,14.0,17.0,No,7.6,Perinthalmanna,19.9,62.1,7.4,16.2,6.5,8.5,1.3,1.2,11.189829,75.946112
2025-05-25,Vandiperiyar,Idukki,4,India,Villa,Unfurnished,957900,1,1.0,1,620,620,0,5.7,1993,0,2.0,2,49.5,14.0,17.0,Yes,5.3,Kattappana,42.0,43.9,7.6,27.7,9.2,7.4,5.3,3.3,9.784738,76.975585
2024-05-01,Vandiperiyar,Kollam,4,India,Villa,Fully Furnished,2750710,3,2.0,2,2091,1046,1045,9.63,2000,2017,3.0,2,49.9,14.0,17.0,Yes,8.1,Pathanapuram,27.5,43.2,18.6,14.4,3.4,4.9,6.9,3.0,8.848744,76.587495
2024-04-22,Vandiperiyar,Kollam,4,India,Independent House,Unfurnished,1769353,2,1.0,1,1067,1067,0,3.88,2022,0,0.0,4,49.0,14.0,17.0,Yes,9.0,Kottarakkara,28.5,52.6,13.3,17.0,6.1,7.4,8.5,9.5,8.880592,76.622604
2024-12-05,Vandiperiyar,Thrissur,4,India,Independent House,Fully Furnished,6519966,6,5.0,2,4694,2347,2347,23.44,2003,2010,2.0,5,55.3,14.0,17.0,Yes,7.9,Chavakkad,18.3,56.6,16.8,20.4,8.6,5.6,9.9,3.8,10.443123,76.225413
2023-05-30,Vandiperiyar,Malappuram,4,India,Apartment,Fully Furnished,3465000,4,4.0,1,2500,2500,0,17.91,1989,2024,3.0,4,56.6,14.0,17.0,Yes,6.1,Nilambur,41.5,44.6,17.3,4.8,3.8,8.5,6.8,3.1,10.95071,76.047051
2023-04-04,Vandiperiyar,Alappuzha,4,India,Independent House,Fully Furnished,8407100,6,5.0,3,4861,1620,3241,32.1,2017,0,0.0,4,55.0,14.0,17.0,Yes,6.8,Mavelikkara,13.6,16.5,3.6,4.8,3.4,7.0,4.5,9.9,9.35106,76.297636
2025-05-25,Vandiperiyar,Thiruvananthapuram,4,India,Apartment,Unfurnished,1611264,1,1.0,1,1024,1024,0,20.02,1996,2005,0.0,5,57.0,14.0,17.0,No,3.8,Sreekaryam,24.9,21.4,0.5,14.6,6.4,3.1,5.8,7.1,8.474181,77.015486
2023-01-27,Vandiperiyar,Idukki,4,India,Apartment,Fully Furnished,4167000,4,4.0,1,2500,2500,0,11.83,2015,0,2.0,3,45.0,14.0,17.0,Yes,6.3,Munnar,28.2,40.5,5.5,18.9,9.6,5.0,7.2,1.7,9.845259,76.9798
2024-02-28,Vandiperiyar,Alappuzha,4,India,Apartment,Semi-Furnished,4218750,4,4.0,1,2500,2500,0,19.48,1992,0,1.0,2,57.7,14.0,17.0,Yes,5.0,Cherthala,37.3,17.9,12.0,9.9,7.6,8.0,2.8,5.4,9.488204,76.159671
2025-01-19,Vandiperiyar,Alappuzha,4,India,Independent House,Unfurnished,4725022,4,4.0,3,2805,935,1870,28.36,2008,0,3.0,2,56.2,14.0,17.0,Yes,7.7,Chengannur,23.8,35.0,18.2,2.9,9.0,5.3,6.8,8.2,9.330244,76.304506
2025-01-11,Vandiperiyar,Thrissur,4,India,Apartment,Unfurnished,3735000,4,4.0,1,2500,2500,0,18.43,2017,2023,0.0,4,48.8,14.0,17.0,Yes,10.0,Irinjalakuda,34.2,13.5,6.3,22.8,9.6,4.5,5.7,3.2,10.542285,76.191211
2024-08-26,Vandiperiyar,Ernakulam,4,India,Apartment,Fully Furnished,5806688,4,3.0,1,2500,2500,0,27.31,1986,0,0.0,5,51.2,14.0,17.0,Yes,7.4,Kadavanthra,24.5,13.4,17.0,21.1,6.6,8.6,5.0,7.9,9.910875,76.270775
2023-08-01,Vandiperiyar,Kollam,4,India,Villa,Fully Furnished,5999239,6,5.0,2,4289,2144,2145,15.72,2014,0,4.0,4,50.5,14.0,17.0,Yes,2.9,Sasthamcotta,33.1,67.8,13.3,27.3,3.5,9.9,7.3,3.4,8.863833,76.65232
2024-09-01,Vandiperiyar,Idukki,4,India,Villa,Semi-Furnished,4726253,5,5.0,1,3277,3277,0,24.19,1995,0,1.0,5,50.3,14.0,17.0,Yes,5.8,Munnar,33.9,44.3,13.2,23.9,3.7,3.4,9.5,7.9,9.907842,76.925727
2023-11-01,Vandiperiyar,Kollam,4,India,Villa,Semi-Furnished,5209952,5,4.0,2,3219,1610,1609,27.63,2012,0,1.0,3,47.7,14.0,17.0,Yes,6.7,Kundara,35.6,62.9,14.4,22.3,8.0,3.8,7.5,8.2,8.886006,76.612096
2023-09-09,Nedumkandam,Thrissur,4,India,Apartment,Fully Furnished,2696337,3,3.0,1,1778,1778,0,21.35,1997,0,1.0,4,51.7,14.0,17.0,Yes,6.7,Ollur,41.3,2.9,10.3,15.9,7.6,4.1,1.0,1.7,10.553972,76.342208
2023-08-14,Nedumkandam,Kozhikode,4,India,Apartment,Fully Furnished,1403242,2,2.0,1,1165,1165,0,10.92,2017,0,0.0,2,44.4,14.0,17.0,Yes,5.2,Feroke,27.3,24.3,13.5,28.2,4.6,3.8,8.1,1.1,11.257748,75.8735
2023-11-23,Nedumkandam,Kozhikode,4,India,Apartment,Semi-Furnished,4494375,4,4.0,1,2500,2500,0,23.65,2013,0,4.0,2,38.7,14.0,17.0,Yes,6.9,Feroke,10.1,3.4,15.9,20.8,8.3,4.0,2.3,8.5,11.167193,75.728986
2025-02-05,Nedumkandam,Kollam,4,India,Apartment,Semi-Furnished,3808125,4,4.0,1,2500,2500,0,23.52,2021,0,0.0,3,39.3,14.0,17.0,Yes,4.3,Kundara,34.1,2.3,11.9,3.8,4.7,3.1,4.7,6.1,8.719134,76.602105
2023-07-02,Nedumkandam,Kozhikode,4,India,Apartment,Semi-Furnished,3913125,4,4.0,1,2500,2500,0,24.18,2020,0,3.0,4,51.2,14.0,17.0,Yes,4.8,Mukkam,4.3,4.5,1.0,23.4,6.9,4.8,9.7,8.7,11.311802,75.575569
2024-06-19,Nedumkandam,Kozhikode,4,India,Apartment,Fully Furnished,2495758,1,1.0,1,929,929,0,14.95,2005,2017,1.0,2,43.2,14.0,17.0,Yes,7.7,Kozhikode,11.3,42.7,10.3,7.1,5.6,5.1,1.2,8.6,11.275063,75.828337
2024-03-16,Nedumkandam,Kozhikode,4,India,Independent House,Unfurnished,6848084,4,4.0,3,3131,1044,2087,13.44,1988,0,2.0,2,50.3,14.0,17.0,Yes,4.7,Mananchira,39.7,9.1,12.0,24.3,7.9,6.2,6.2,9.5,11.303779,75.684331
2023-05-01,Nedumkandam,Ernakulam,4,India,Villa,Fully Furnished,8877842,6,5.0,2,4243,2122,2121,24.79,2010,0,4.0,4,39.2,14.0,17.0,No,7.5,Fort Kochi,22.0,64.3,17.5,29.7,7.8,4.7,3.6,5.2,10.04185,76.290744
2024-07-01,Nedumkandam,Ernakulam,4,India,Apartment,Semi-Furnished,4061250,4,4.0,1,2500,2500,0,10.09,2002,2013,2.0,3,40.6,14.0,17.0,Yes,4.0,Perumbavoor,25.2,42.3,0.3,4.3,8.8,5.1,9.9,9.1,10.027283,76.279931
2024-08-14,Nedumkandam,Malappuram,4,India,Apartment,Semi-Furnished,3806250,4,3.0,1,2500,2500,0,24.77,1994,0,2.0,4,50.2,14.0,17.0,Yes,9.7,Tanur,49.4,21.1,1.2,2.9,5.0,3.4,3.3,4.9,11.070483,76.168739
2024-10-03,Nedumkandam,Malappuram,4,India,Apartment,Fully Furnished,1353712,1,1.0,1,955,955,0,23.03,2018,0,1.0,5,47.9,14.0,17.0,Yes,5.1,Edappal,12.1,67.4,7.5,23.5,5.8,9.4,8.3,3.5,11.023678,76.102728
2024-01-25,Nedumkandam,Wayanad,4,India,Villa,Semi-Furnished,5870025,5,5.0,2,3727,1864,1863,9.91,1988,0,4.0,5,47.4,14.0,17.0,No,6.1,Panamaram,1.5,41.8,16.1,24.1,4.6,3.8,5.8,7.8,11.779981,76.119342
2025-03-27,Nedumkandam,Kollam,4,India,Apartment,Semi-Furnished,2324867,2,2.0,1,1402,1402,0,16.54,1990,2021,3.0,5,41.9,14.0,17.0,Yes,7.1,Kollam,6.0,29.4,9.8,20.4,6.7,4.6,6.8,9.0,8.799968,76.644083
2024-09-05,Nedumkandam,Kasaragod,4,India,Independent House,Fully Furnished,5298763,4,4.0,2,2822,1411,1411,23.52,1994,0,4.0,5,38.0,14.0,17.0,No,5.5,Bekal,12.6,46.3,6.2,14.2,3.3,4.8,4.3,8.4,12.61479,75.093103
2023-02-21,Nedumkandam,Ernakulam,4,India,Independent House,Unfurnished,2248872,1,1.0,1,1004,1004,0,9.86,2022,0,2.0,3,49.2,14.0,17.0,No,6.8,Edappally,36.4,54.5,13.9,25.8,9.3,8.9,2.0,9.5,10.037199,76.102467
2023-07-10,Nedumkandam,Kannur,4,India,Villa,Unfurnished,2839476,3,2.0,3,1796,599,1197,17.26,1986,0,3.0,3,49.5,14.0,17.0,Yes,7.5,Thalassery,38.9,45.6,10.2,20.0,5.4,6.3,6.4,7.1,11.819133,75.323232
2023-03-28,Nedumkandam,Ernakulam,4,India,Villa,Fully Furnished,9946835,6,5.0,1,3874,3874,0,16.5,2000,0,,4,39.8,14.0,17.0,,8.2,North Paravur,28.5,74.8,11.6,26.0,5.3,5.4,2.1,8.8,9.983589,76.425061
2025-03-21,Nedumkandam,Kannur,4,India,Independent House,Unfurnished,4441406,4,3.0,2,3125,1562,1563,13.65,1986,0,4.0,3,44.4,14.0,17.0,Yes,7.9,Iritty,13.1,29.6,8.7,10.4,5.9,5.2,7.2,4.2,11.783557,75.549376
2024-05-16,Nedumkandam,Ernakulam,4,India,Villa,Fully Furnished,1764742,2,2.0,1,1230,1230,0,4.8,2012,0,1.0,4,50.9,14.0,17.0,Yes,6.2,Mattancherry,26.3,34.0,14.6,10.6,5.3,6.6,3.4,1.8,9.949414,76.228648
2024-01-27,Nedumkandam,Kannur,4,India,Apartment,Unfurnished,4601250,4,4.0,1,2500,2500,0,10.81,1990,0,3.0,3,43.1,14.0,17.0,Yes,6.2,Mattannur,1.2,69.0,0.5,18.5,7.6,3.7,2.3,9.9,11.937616,75.443944
2023-03-28,Nedumkandam,Kollam,4,India,Villa,Fully Furnished,7507812,6,5.0,2,3874,1937,1937,16.5,2000,0,,4,39.9,14.0,17.0,,10.0,Chavara,34.2,51.7,0.2,20.8,9.6,9.4,3.1,9.7,8.941996,76.528444
2023-12-16,Nedumkandam,Ernakulam,4,India,Apartment,Unfurnished,3978750,4,4.0,1,2500,2500,0,12.67,2004,0,2.0,3,46.6,14.0,17.0,Yes,8.2,North Paravur,30.9,77.4,13.7,4.4,6.6,5.8,3.7,5.1,10.020162,76.207315
